Current Period,Customer ID,Periods Active,Current Customer (Y/N),Period Acquired,Period Terminated,Acquisition Channel,Sector,Referred (Y/N),Premium (Y/N),Region,Co. Age,Size,No. Maker Contracts,No. Advanced Contracts,"Revenue, Total",Maker Revenue,Advanced Revenue,Expected CLV
9,2460,3,N,3,6,Internal,Automotive,N,N,Midwest,0-5yrs,Medium,2,1,71000,42000,29000,85671
9,2461,1,N,3,4,Internal,Automotive,N,N,Southwest,10+yrs,Medium,0,3,87000,0,87000,318994
9,2462,2,N,3,5,Internal,Automotive,N,N,West,10+yrs,Small,1,0,21000,21000,0,9786
9,2463,1,N,3,4,Internal,Automotive,N,N,West,6-10yrs,Small,3,2,121000,63000,58000,294362
9,2464,2,N,3,5,Internal,Automotive,N,N,Southwest,0-5yrs,Small,1,1,50000,21000,29000,57109
9,2465,1,N,3,4,Internal,Automotive,N,N,Southwest,0-5yrs,Small,2,1,71000,42000,29000,103415
9,2466,1,N,3,4,Internal,Automotive,N,N,Midwest,6-10yrs,Small,2,0,42000,42000,0,65140
9,2467,2,N,3,5,Internal,Automotive,N,N,Southeast,10+yrs,Small,0,0,0,0,0,21019
9,2468,1,N,3,4,Internal,Automotive,N,N,Southwest,0-5yrs,Small,1,0,21000,21000,0,63977
9,2469,1,N,3,4,Internal,Automotive,N,N,Midwest,6-10yrs,Small,0,0,0,0,0,47593
9,2470,1,N,3,4,Internal,Automotive,N,N,Southwest,6-10yrs,Large,0,1,29000,0,29000,95846
9,2471,2,N,3,5,Internal,Automotive,N,N,Northeast,0-5yrs,Small,2,1,71000,42000,29000,352951
9,2472,1,N,3,4,Internal,Automotive,N,N,West,0-5yrs,Medium,0,0,0,0,0,28268
9,2473,1,N,3,4,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,2,79000,21000,58000,50619
9,2474,1,N,3,4,Internal,Automotive,N,N,Midwest,10+yrs,Small,1,0,21000,21000,0,18806
9,2475,3,N,3,6,Internal,Automotive,N,N,West,0-5yrs,Small,1,1,50000,21000,29000,71011
9,2476,2,N,3,5,Internal,Automotive,N,N,Southeast,6-10yrs,Small,0,1,29000,0,29000,12478
9,2477,2,N,3,5,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,0,0,0,0,21408
9,2478,1,N,3,4,Internal,Automotive,N,N,Midwest,0-5yrs,Medium,0,1,29000,0,29000,82027
9,2479,3,N,3,6,Internal,Automotive,N,N,Southwest,6-10yrs,Medium,0,1,29000,0,29000,183670
9,2480,2,N,3,5,Internal,Automotive,N,N,West,0-5yrs,Medium,0,0,0,0,0,37485
9,2481,2,N,3,5,Internal,Automotive,N,N,West,0-5yrs,Large,0,0,0,0,0,40533
9,2482,1,N,3,4,Internal,Automotive,N,N,Northeast,0-5yrs,Small,0,0,0,0,0,41513
9,2483,1,N,3,4,Internal,Automotive,N,N,Midwest,0-5yrs,Small,0,1,29000,0,29000,7404
9,2484,1,N,3,4,Internal,Automotive,N,N,Northeast,10+yrs,Small,0,4,116000,0,116000,147315
9,2485,1,N,3,4,Internal,Automotive,N,N,Northeast,0-5yrs,Small,0,0,0,0,0,61436
9,2486,1,N,3,4,Internal,Automotive,N,N,Southwest,6-10yrs,Medium,0,0,0,0,0,117370
9,2487,1,N,3,4,Internal,Automotive,N,N,West,0-5yrs,Small,0,1,29000,0,29000,23047
9,2488,1,N,3,4,Internal,Automotive,N,N,Southeast,6-10yrs,Small,0,0,0,0,0,40117
9,2489,1,N,3,4,Internal,Automotive,N,N,Northeast,0-5yrs,Small,0,0,0,0,0,4837
9,2490,3,N,3,6,Internal,Automotive,N,N,Northeast,6-10yrs,Small,2,1,71000,42000,29000,66762
9,2491,2,N,3,5,Internal,Automotive,N,N,Southwest,0-5yrs,Small,0,0,0,0,0,161074
9,2492,1,N,3,4,Internal,Automotive,N,N,Northeast,6-10yrs,Small,1,1,50000,21000,29000,212389
9,2493,1,N,3,4,Internal,Automotive,N,N,West,6-10yrs,Small,2,0,42000,42000,0,0
9,2494,2,N,3,5,Internal,Automotive,N,N,Midwest,0-5yrs,Small,2,3,129000,42000,87000,27802
9,2495,1,N,3,4,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,1,0,21000,21000,0,80031
9,2496,4,N,3,7,Internal,Automotive,N,N,Southeast,0-5yrs,Medium,0,0,0,0,0,9204
9,2497,1,N,3,4,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,1,0,21000,21000,0,42522
9,2498,3,N,3,6,Internal,Automotive,N,N,Southwest,0-5yrs,Small,2,2,100000,42000,58000,486415
9,2499,3,N,3,6,Internal,Automotive,N,N,Midwest,10+yrs,Medium,3,3,150000,63000,87000,143386
9,2500,5,N,3,8,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,1,4,137000,21000,116000,165912
9,2501,2,N,3,5,Internal,Automotive,N,N,West,10+yrs,Small,3,0,63000,63000,0,51121
9,2502,6,Y,3,,Internal,Automotive,N,Y,Southeast,6-10yrs,Medium,5,0,160000,160000,0,984893
9,2503,2,N,3,5,Internal,Automotive,N,N,Northeast,6-10yrs,Medium,0,1,29000,0,29000,65096
9,2504,2,N,3,5,Internal,Automotive,N,N,Southeast,6-10yrs,Large,3,2,121000,63000,58000,48510
9,2505,2,N,3,5,Internal,Automotive,N,N,Southwest,6-10yrs,Medium,0,0,0,0,0,100488
9,2506,2,N,3,5,Internal,Automotive,N,N,West,0-5yrs,Small,0,0,0,0,0,82001
9,2507,1,N,3,4,Internal,Automotive,N,N,West,0-5yrs,Small,2,2,100000,42000,58000,35398
9,2508,2,N,3,5,Internal,Automotive,N,N,West,6-10yrs,Small,3,1,92000,63000,29000,55133
9,2509,1,N,3,4,Internal,Automotive,N,N,Southeast,0-5yrs,Large,0,0,0,0,0,56185
9,2510,1,N,3,4,Internal,Automotive,N,N,Southeast,10+yrs,Small,0,1,29000,0,29000,35064
9,2511,2,N,3,5,Internal,Automotive,N,N,Southeast,6-10yrs,Small,0,0,0,0,0,23948
9,2512,2,N,3,5,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,147357
9,2513,1,N,3,4,Internal,Automotive,N,N,Northeast,10+yrs,Medium,0,1,29000,0,29000,60282
9,2514,6,Y,3,,Internal,Automotive,N,Y,Midwest,0-5yrs,Large,1,1,72000,32000,40000,60280
9,2515,3,N,3,6,Internal,Automotive,N,N,Northeast,6-10yrs,Small,2,0,42000,42000,0,20640
9,2549,4,N,4,8,Referral,Automotive,Y,Y,Southeast,10+yrs,Small,0,1,40000,0,40000,45453
9,2550,1,N,4,5,Outsourced,Automotive,N,N,Midwest,10+yrs,Small,0,1,29000,0,29000,96525
9,2551,2,N,4,6,Outsourced,Automotive,N,N,Midwest,0-5yrs,Medium,1,3,108000,21000,87000,90597
9,2552,3,N,4,7,Outsourced,Automotive,N,N,Midwest,0-5yrs,Small,0,0,0,0,0,117774
9,2553,1,N,4,5,Outsourced,Automotive,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,109908
9,2554,4,N,4,8,Outsourced,Automotive,N,N,Midwest,0-5yrs,Small,1,2,79000,21000,58000,87635
9,2555,1,N,4,5,Outsourced,Automotive,N,N,Northeast,0-5yrs,Small,0,0,0,0,0,3717
9,2556,2,N,4,6,Outsourced,Automotive,N,N,West,0-5yrs,Small,1,1,50000,21000,29000,57340
9,2557,1,N,4,5,Outsourced,Automotive,N,N,Northeast,0-5yrs,Medium,0,0,0,0,0,89572
9,2558,1,N,4,5,Outsourced,Automotive,N,N,West,10+yrs,Medium,0,1,29000,0,29000,53636
9,2559,1,N,4,5,Outsourced,Automotive,N,N,West,0-5yrs,Small,0,2,58000,0,58000,32477
9,2560,3,N,4,7,Outsourced,Automotive,N,N,Southwest,10+yrs,Medium,0,0,0,0,0,62478
9,2561,2,N,4,6,Outsourced,Automotive,N,N,West,0-5yrs,Small,1,2,79000,21000,58000,11041
9,2562,1,N,4,5,Outsourced,Automotive,N,N,Southwest,10+yrs,Small,1,0,21000,21000,0,120279
9,2563,5,Y,4,,Outsourced,Automotive,N,N,Midwest,0-5yrs,Small,2,3,129000,42000,87000,308793
9,2564,1,N,4,5,Outsourced,Automotive,N,N,Southwest,0-5yrs,Small,2,0,42000,42000,0,92562
9,2565,1,N,4,5,Outsourced,Automotive,N,N,Southeast,0-5yrs,Medium,1,3,108000,21000,87000,66207
9,2566,4,N,4,8,Outsourced,Automotive,N,Y,Southwest,0-5yrs,Medium,0,1,40000,0,40000,23432
9,2567,4,N,4,8,Outsourced,Automotive,N,Y,West,6-10yrs,Small,1,0,32000,32000,0,66393
9,2568,1,N,4,5,Outsourced,Automotive,N,N,Midwest,6-10yrs,Small,2,1,71000,42000,29000,154224
9,2569,5,Y,4,,Outsourced,Automotive,N,N,West,0-5yrs,Small,2,6,216000,42000,174000,214265
9,2570,1,N,4,5,Outsourced,Automotive,N,N,Midwest,0-5yrs,Small,0,1,29000,0,29000,57616
9,2571,1,N,4,5,Outsourced,Automotive,N,N,Midwest,0-5yrs,Small,0,0,0,0,0,57584
9,2572,4,N,4,8,Outsourced,Automotive,N,Y,Southwest,6-10yrs,Medium,1,1,72000,32000,40000,67929
9,2573,1,N,4,5,Outsourced,Automotive,N,N,West,6-10yrs,Medium,0,0,0,0,0,105467
9,2574,1,N,4,5,Outsourced,Automotive,N,N,Southwest,0-5yrs,Large,0,0,0,0,0,38907
9,2575,1,N,4,5,Outsourced,Automotive,N,N,West,0-5yrs,Small,0,0,0,0,0,73097
9,2576,4,N,4,8,Outsourced,Automotive,N,Y,Midwest,0-5yrs,Small,6,0,192000,192000,0,256030
9,2577,1,N,4,5,Outsourced,Automotive,N,N,Midwest,0-5yrs,Small,3,1,92000,63000,29000,449703
9,2578,2,N,4,6,Outsourced,Automotive,N,N,West,0-5yrs,Small,0,2,58000,0,58000,54124
9,2579,3,N,4,7,Outsourced,Automotive,N,Y,Southwest,10+yrs,Small,0,0,0,0,0,178852
9,2580,2,N,4,6,Outsourced,Automotive,N,N,Midwest,0-5yrs,Medium,1,0,21000,21000,0,54032
9,2581,3,N,4,7,Outsourced,Automotive,N,N,Southeast,0-5yrs,Medium,2,2,100000,42000,58000,129812
9,2582,1,N,4,5,Outsourced,Automotive,N,N,Northeast,6-10yrs,Small,1,0,21000,21000,0,31745
9,2583,3,N,4,7,Outsourced,Automotive,N,Y,Midwest,0-5yrs,Small,3,1,136000,96000,40000,66782
9,2584,2,N,4,6,Outsourced,Automotive,N,N,Midwest,0-5yrs,Small,2,0,42000,42000,0,31004
9,2585,1,N,4,5,Outsourced,Automotive,N,N,Northeast,0-5yrs,Small,1,0,21000,21000,0,60082
9,2586,2,N,4,6,Outsourced,Automotive,N,N,Northeast,0-5yrs,Small,2,0,42000,42000,0,8626
9,2587,1,N,4,5,Outsourced,Automotive,N,N,Midwest,0-5yrs,Medium,0,1,29000,0,29000,78276
9,2588,2,N,4,6,Outsourced,Automotive,N,N,West,0-5yrs,Small,0,0,0,0,0,64831
9,2589,2,N,4,6,Outsourced,Automotive,N,N,Northeast,6-10yrs,Small,1,1,50000,21000,29000,67176
9,2590,1,N,4,5,Outsourced,Automotive,N,N,Northeast,6-10yrs,Small,0,0,0,0,0,29164
9,2591,3,N,4,7,Outsourced,Automotive,N,Y,Midwest,0-5yrs,Small,1,1,72000,32000,40000,122826
9,2592,3,N,4,7,Outsourced,Automotive,N,Y,West,6-10yrs,Small,4,0,128000,128000,0,120607
9,2593,1,N,4,5,Outsourced,Automotive,N,N,Southwest,6-10yrs,Medium,0,0,0,0,0,0
9,2594,2,N,4,6,Outsourced,Automotive,N,N,Southwest,6-10yrs,Small,0,1,29000,0,29000,148009
9,2595,2,N,4,6,Outsourced,Automotive,N,N,Midwest,6-10yrs,Small,1,1,50000,21000,29000,227124
9,2596,3,N,4,7,Outsourced,Automotive,N,N,Northeast,6-10yrs,Small,0,2,58000,0,58000,86432
9,2597,2,N,4,6,Outsourced,Automotive,N,N,Southwest,6-10yrs,Small,3,1,92000,63000,29000,72282
9,2598,5,Y,4,,Outsourced,Automotive,N,N,Midwest,6-10yrs,Medium,1,0,21000,21000,0,96204
9,2599,1,N,4,5,Outsourced,Automotive,N,N,Midwest,0-5yrs,Small,0,0,0,0,0,290723
9,2600,2,N,4,6,Outsourced,Automotive,N,N,Southeast,6-10yrs,Small,1,3,108000,21000,87000,39299
9,2601,2,N,4,6,Outsourced,Automotive,N,N,Southwest,0-5yrs,Small,1,1,50000,21000,29000,15332
9,2602,3,N,4,7,Outsourced,Automotive,N,N,West,6-10yrs,Medium,3,2,121000,63000,58000,195692
9,2603,1,N,4,5,Outsourced,Automotive,N,N,Midwest,6-10yrs,Medium,2,1,71000,42000,29000,5880
9,2604,1,N,4,5,Outsourced,Automotive,N,N,Midwest,0-5yrs,Large,0,0,0,0,0,19057
9,2605,2,N,4,6,Outsourced,Automotive,N,N,Midwest,0-5yrs,Medium,0,1,29000,0,29000,102975
9,2606,2,N,4,6,Outsourced,Automotive,N,N,Southwest,0-5yrs,Medium,0,0,0,0,0,21731
9,2607,2,N,4,6,Outsourced,Automotive,N,N,West,6-10yrs,Medium,0,1,29000,0,29000,88852
9,2608,1,N,4,5,Outsourced,Automotive,N,N,Midwest,0-5yrs,Medium,1,1,50000,21000,29000,255349
9,2609,3,N,4,7,Outsourced,Automotive,N,Y,Southwest,0-5yrs,Small,0,1,40000,0,40000,21024
9,2610,4,N,4,8,Outsourced,Automotive,N,N,Southwest,10+yrs,Small,1,1,50000,21000,29000,169832
9,2611,1,N,4,5,Internal,Automotive,N,N,Midwest,6-10yrs,Small,0,1,29000,0,29000,168095
9,2612,1,N,4,5,Internal,Automotive,N,N,Northeast,0-5yrs,Large,1,0,21000,21000,0,26991
9,2613,1,N,4,5,Internal,Automotive,N,N,Midwest,10+yrs,Small,0,1,29000,0,29000,79952
9,2614,2,N,4,6,Internal,Automotive,N,N,Midwest,0-5yrs,Small,0,2,58000,0,58000,73187
9,2615,3,N,4,7,Internal,Automotive,N,N,Southeast,0-5yrs,Small,1,3,108000,21000,87000,28249
9,2616,1,N,4,5,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,0,0,0,0,0,101593
9,2617,3,N,4,7,Internal,Automotive,N,N,Southeast,6-10yrs,Small,3,2,121000,63000,58000,64020
9,2618,2,N,4,6,Internal,Automotive,N,N,Southeast,6-10yrs,Small,0,1,29000,0,29000,62650
9,2619,1,N,4,5,Internal,Automotive,N,N,Southeast,10+yrs,Medium,0,1,29000,0,29000,0
9,2620,1,N,4,5,Internal,Automotive,N,N,Southwest,6-10yrs,Small,0,0,0,0,0,107764
9,2621,4,N,4,8,Internal,Automotive,N,N,Midwest,0-5yrs,Medium,0,1,29000,0,29000,99430
9,2622,1,N,4,5,Internal,Automotive,N,N,Southeast,6-10yrs,Medium,0,1,29000,0,29000,68313
9,2623,1,N,4,5,Internal,Automotive,N,N,Midwest,0-5yrs,Small,0,1,29000,0,29000,96783
9,2624,2,N,4,6,Internal,Automotive,N,N,West,0-5yrs,Medium,0,1,29000,0,29000,31337
9,2625,2,N,4,6,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,1,0,21000,21000,0,31239
9,2626,1,N,4,5,Internal,Automotive,N,N,Southwest,0-5yrs,Small,1,1,50000,21000,29000,48342
9,2627,3,N,4,7,Internal,Automotive,N,N,Southeast,10+yrs,Small,0,0,0,0,0,0
9,2628,1,N,4,5,Internal,Automotive,N,N,Southwest,6-10yrs,Medium,2,0,42000,42000,0,91782
9,2629,1,N,4,5,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,65605
9,2630,2,N,4,6,Internal,Automotive,N,N,Southeast,0-5yrs,Medium,1,1,50000,21000,29000,85692
9,2631,1,N,4,5,Internal,Automotive,N,N,Southwest,0-5yrs,Large,2,0,42000,42000,0,91488
9,2632,1,N,4,5,Internal,Automotive,N,N,West,0-5yrs,Small,0,0,0,0,0,34430
9,2633,1,N,4,5,Internal,Automotive,N,N,Midwest,0-5yrs,Small,0,2,58000,0,58000,12832
9,2634,1,N,4,5,Internal,Automotive,N,N,West,10+yrs,Medium,1,0,21000,21000,0,25148
9,2635,2,N,4,6,Internal,Automotive,N,N,Northeast,10+yrs,Medium,1,1,50000,21000,29000,62470
9,2636,1,N,4,5,Internal,Automotive,N,N,Southwest,0-5yrs,Small,0,0,0,0,0,19130
9,2637,1,N,4,5,Internal,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,21659
9,2638,1,N,4,5,Internal,Automotive,N,N,Southwest,0-5yrs,Small,2,0,42000,42000,0,60432
9,2639,1,N,4,5,Internal,Automotive,N,N,Southeast,0-5yrs,Small,1,0,21000,21000,0,180490
9,2640,1,N,4,5,Internal,Automotive,N,N,Midwest,0-5yrs,Small,0,1,29000,0,29000,32330
9,2641,1,N,4,5,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,1,0,21000,21000,0,50568
9,2642,1,N,4,5,Internal,Automotive,N,N,Southwest,6-10yrs,Small,0,0,0,0,0,12581
9,2643,1,N,4,5,Internal,Automotive,N,N,Southwest,0-5yrs,Small,0,2,58000,0,58000,210273
9,2644,2,N,4,6,Internal,Automotive,N,N,Southwest,6-10yrs,Small,0,1,29000,0,29000,36107
9,2645,3,N,4,7,Internal,Automotive,N,N,West,0-5yrs,Small,0,1,29000,0,29000,166874
9,2646,1,N,4,5,Internal,Automotive,N,N,West,6-10yrs,Small,0,0,0,0,0,46033
9,2647,2,N,4,6,Internal,Automotive,N,N,Southeast,10+yrs,Small,1,1,50000,21000,29000,12765
9,2648,2,N,4,6,Internal,Automotive,N,N,West,0-5yrs,Medium,0,1,29000,0,29000,146377
9,2649,1,N,4,5,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,1,1,50000,21000,29000,12979
9,2650,1,N,4,5,Internal,Automotive,N,N,West,0-5yrs,Medium,2,0,42000,42000,0,89981
9,2651,1,N,4,5,Internal,Automotive,N,N,West,10+yrs,Medium,1,1,50000,21000,29000,67058
9,2652,1,N,4,5,Internal,Automotive,N,N,Southeast,6-10yrs,Large,1,0,21000,21000,0,159373
9,2653,2,N,4,6,Internal,Automotive,N,N,Northeast,10+yrs,Small,0,1,29000,0,29000,42010
9,2654,4,N,4,8,Internal,Automotive,N,N,Midwest,0-5yrs,Small,2,0,42000,42000,0,21762
9,2655,4,N,4,8,Internal,Automotive,N,Y,West,0-5yrs,Small,1,0,32000,32000,0,76618
9,2656,2,N,4,6,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,2,0,42000,42000,0,53504
9,2657,1,N,4,5,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,0,1,29000,0,29000,27895
9,2658,2,N,4,6,Internal,Automotive,N,N,Southwest,0-5yrs,Small,0,0,0,0,0,53289
9,2659,5,Y,4,,Internal,Automotive,N,Y,Northeast,0-5yrs,Medium,4,2,208000,128000,80000,393465
9,2660,3,N,4,7,Internal,Automotive,N,N,Northeast,0-5yrs,Large,4,1,113000,84000,29000,262286
9,2661,3,N,4,7,Internal,Automotive,N,Y,West,10+yrs,Medium,0,0,0,0,0,87637
9,2662,1,N,4,5,Internal,Automotive,N,N,Northeast,10+yrs,Small,2,0,42000,42000,0,66368
9,2663,5,Y,4,,Internal,Automotive,N,Y,Southwest,0-5yrs,Small,0,0,0,0,0,384695
9,2664,2,N,4,6,Internal,Automotive,N,N,Northeast,6-10yrs,Large,0,1,29000,0,29000,19940
9,2665,1,N,4,5,Internal,Automotive,N,N,Northeast,0-5yrs,Small,0,0,0,0,0,8341
9,2666,1,N,4,5,Internal,Automotive,N,N,Southwest,6-10yrs,Medium,1,1,50000,21000,29000,74088
9,2667,2,N,4,6,Internal,Automotive,N,N,West,0-5yrs,Small,0,0,0,0,0,40120
9,2668,2,N,4,6,Internal,Automotive,N,N,Southwest,6-10yrs,Medium,0,1,29000,0,29000,28561
9,2669,1,N,4,5,Internal,Automotive,N,N,Southwest,0-5yrs,Small,0,3,87000,0,87000,171386
9,2670,5,Y,4,,Internal,Automotive,N,Y,Southeast,0-5yrs,Medium,2,0,64000,64000,0,275909
9,2671,1,N,4,5,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,1,0,21000,21000,0,15870
9,2672,2,N,4,6,Internal,Automotive,N,N,Northeast,10+yrs,Small,2,2,100000,42000,58000,125645
9,2673,4,N,4,8,Internal,Automotive,N,N,Southwest,6-10yrs,Small,0,0,0,0,0,34877
9,2674,1,N,4,5,Internal,Automotive,N,N,Southeast,0-5yrs,Large,1,1,50000,21000,29000,89635
9,2675,2,N,4,6,Internal,Automotive,N,N,West,6-10yrs,Small,1,1,50000,21000,29000,119930
9,2676,3,N,4,7,Internal,Automotive,N,N,Northeast,6-10yrs,Large,0,0,0,0,0,252292
9,2677,3,N,4,7,Internal,Automotive,N,N,Midwest,10+yrs,Small,0,0,0,0,0,30796
9,2678,4,N,4,8,Internal,Automotive,N,Y,Southeast,6-10yrs,Medium,1,1,72000,32000,40000,244621
9,2679,1,N,4,5,Internal,Automotive,N,N,Midwest,6-10yrs,Small,2,3,129000,42000,87000,95332
9,2680,2,N,4,6,Internal,Automotive,N,N,Northeast,0-5yrs,Small,1,1,50000,21000,29000,36912
9,2681,1,N,4,5,Internal,Automotive,N,N,Northeast,10+yrs,Small,0,0,0,0,0,6069
9,2682,1,N,4,5,Internal,Automotive,N,N,Midwest,6-10yrs,Large,1,0,21000,21000,0,27981
9,2683,4,N,4,8,Internal,Automotive,N,N,Northeast,6-10yrs,Large,2,2,100000,42000,58000,551434
9,2684,3,N,4,7,Internal,Automotive,N,N,Midwest,6-10yrs,Large,0,1,29000,0,29000,39379
9,2685,1,N,4,5,Internal,Automotive,N,N,Northeast,6-10yrs,Medium,1,0,21000,21000,0,80887
9,2686,1,N,4,5,Internal,Automotive,N,N,West,0-5yrs,Medium,0,0,0,0,0,0
9,2687,4,N,4,8,Internal,Automotive,N,Y,Southwest,0-5yrs,Medium,2,0,64000,64000,0,151660
9,2688,1,N,4,5,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,1,2,79000,21000,58000,58524
9,2689,1,N,4,5,Internal,Automotive,N,N,Midwest,0-5yrs,Large,1,0,21000,21000,0,309757
9,2690,2,N,4,6,Internal,Automotive,N,N,Midwest,6-10yrs,Small,1,1,50000,21000,29000,84791
9,2691,3,N,4,7,Internal,Automotive,N,N,West,0-5yrs,Large,0,2,58000,0,58000,68470
9,2692,4,N,4,8,Internal,Automotive,N,Y,Midwest,10+yrs,Small,0,0,0,0,0,77299
9,2693,1,N,4,5,Internal,Automotive,N,N,Southeast,10+yrs,Large,0,0,0,0,0,60687
9,2694,1,N,4,5,Internal,Automotive,N,N,Northeast,6-10yrs,Small,1,0,21000,21000,0,17097
9,2695,1,N,4,5,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,5575
9,2696,1,N,4,5,Internal,Automotive,N,N,Southeast,0-5yrs,Medium,0,0,0,0,0,25260
9,2697,2,N,4,6,Internal,Automotive,N,N,Southwest,6-10yrs,Small,1,0,21000,21000,0,25605
9,2698,4,N,4,8,Internal,Automotive,N,Y,West,0-5yrs,Small,0,0,0,0,0,1580
9,2699,2,N,4,6,Internal,Automotive,N,N,Northeast,10+yrs,Medium,1,2,79000,21000,58000,36718
9,2700,2,N,4,6,Internal,Automotive,N,N,West,6-10yrs,Medium,2,0,42000,42000,0,121202
9,2701,3,N,4,7,Internal,Automotive,N,N,Northeast,0-5yrs,Small,1,1,50000,21000,29000,2566
9,2702,1,N,4,5,Internal,Automotive,N,N,Southeast,0-5yrs,Large,1,1,50000,21000,29000,139995
9,2703,2,N,4,6,Internal,Automotive,N,N,Northeast,0-5yrs,Small,5,0,105000,105000,0,46087
9,2704,2,N,4,6,Internal,Automotive,N,N,Southwest,0-5yrs,Small,1,0,21000,21000,0,41969
9,2705,2,N,4,6,Internal,Automotive,N,N,West,0-5yrs,Large,1,1,50000,21000,29000,88740
9,2706,1,N,4,5,Internal,Automotive,N,N,Southwest,0-5yrs,Small,1,1,50000,21000,29000,57278
9,2707,1,N,4,5,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,0,0,0,0,0,58075
9,2708,1,N,4,5,Internal,Automotive,N,N,Southwest,6-10yrs,Medium,0,0,0,0,0,0
9,2709,2,N,4,6,Internal,Automotive,N,N,Northeast,0-5yrs,Small,3,1,92000,63000,29000,138038
9,2710,1,N,4,5,Internal,Automotive,N,N,Midwest,6-10yrs,Small,2,0,42000,42000,0,18995
9,2711,2,N,4,6,Internal,Automotive,N,N,Southwest,0-5yrs,Small,0,2,58000,0,58000,139096
9,2712,3,N,4,7,Internal,Automotive,N,Y,Southeast,6-10yrs,Small,0,0,0,0,0,171201
9,2713,1,N,4,5,Internal,Automotive,N,N,Southeast,10+yrs,Small,0,2,58000,0,58000,44977
9,2714,2,N,4,6,Internal,Automotive,N,N,Northeast,10+yrs,Medium,0,0,0,0,0,16738
9,2715,3,N,4,7,Internal,Automotive,N,Y,Southwest,6-10yrs,Small,0,0,0,0,0,113518
9,2716,3,N,4,7,Internal,Automotive,N,Y,Southwest,10+yrs,Medium,0,0,0,0,0,20555
9,2717,4,N,4,8,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,2,2,100000,42000,58000,38509
9,2718,4,N,4,8,Internal,Automotive,N,N,West,10+yrs,Small,4,0,84000,84000,0,70925
9,2719,2,N,4,6,Internal,Automotive,N,N,West,6-10yrs,Medium,0,0,0,0,0,2566
9,2720,3,N,4,7,Internal,Automotive,N,Y,Southwest,0-5yrs,Medium,0,2,80000,0,80000,39291
9,2721,1,N,4,5,Internal,Automotive,N,N,West,0-5yrs,Small,0,0,0,0,0,113696
9,2722,2,N,4,6,Internal,Automotive,N,N,Midwest,10+yrs,Small,1,0,21000,21000,0,167965
9,2723,1,N,4,5,Internal,Automotive,N,N,West,0-5yrs,Medium,1,1,50000,21000,29000,153832
9,2724,2,N,4,6,Internal,Automotive,N,N,West,0-5yrs,Medium,0,1,29000,0,29000,84482
9,2725,1,N,4,5,Internal,Automotive,N,N,Northeast,10+yrs,Small,1,0,21000,21000,0,123067
9,2726,2,N,4,6,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,67390
9,2727,2,N,4,6,Internal,Automotive,N,N,West,0-5yrs,Medium,1,1,50000,21000,29000,19528
9,2728,1,N,4,5,Internal,Automotive,N,N,Midwest,6-10yrs,Small,0,0,0,0,0,22249
9,2729,1,N,4,5,Internal,Automotive,N,N,Southeast,0-5yrs,Small,3,1,92000,63000,29000,102173
9,2730,1,N,4,5,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,0,0,0,0,126312
9,2731,2,N,4,6,Internal,Automotive,N,N,Northeast,0-5yrs,Small,1,0,21000,21000,0,60183
9,2732,1,N,4,5,Internal,Automotive,N,N,Southwest,0-5yrs,Small,0,0,0,0,0,83466
9,2733,3,N,4,7,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,1,1,50000,21000,29000,101661
9,2734,1,N,4,5,Internal,Automotive,N,N,Southeast,10+yrs,Medium,0,0,0,0,0,9786
9,2735,1,N,4,5,Internal,Automotive,N,N,West,10+yrs,Small,1,1,50000,21000,29000,207086
9,2736,1,N,4,5,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,1,0,21000,21000,0,150716
9,2737,2,N,4,6,Internal,Automotive,N,N,Northeast,0-5yrs,Small,1,0,21000,21000,0,123001
9,2738,1,N,4,5,Internal,Automotive,N,N,West,0-5yrs,Small,0,0,0,0,0,44677
9,2739,1,N,4,5,Internal,Automotive,N,N,Midwest,10+yrs,Small,0,0,0,0,0,72637
9,2740,1,N,4,5,Internal,Automotive,N,N,Northeast,6-10yrs,Small,0,0,0,0,0,10509
